Price,Open
Ticker,GBPMXN=X
2022-01-01,27.69179916381836
2022-01-02,27.69179916381836
2022-01-03,27.69179916381836
2022-01-04,27.63050079345703
2022-01-05,27.777999877929688
2022-01-06,27.890100479125977
2022-01-07,27.74880027770996
2022-01-08,27.70989990234375
2022-01-09,27.70989990234375
2022-01-10,27.70989990234375
2022-01-11,27.65869140625
2022-01-12,27.792999267578125
2022-01-13,27.90559959411621
2022-01-14,27.884899139404297
2022-01-15,27.756099700927734
2022-01-16,27.756099700927734
2022-01-17,27.756099700927734
2022-01-18,27.692550659179688
2022-01-19,27.737600326538086
2022-01-20,27.912099838256836
2022-01-21,27.909372329711914
2022-01-22,27.71980094909668
2022-01-23,27.71980094909668
2022-01-24,27.71980094909668
2022-01-25,27.748699188232422
2022-01-26,27.83839988708496
2022-01-27,27.893800735473633
2022-01-28,27.800500869750977
2022-01-29,27.914400100708008
2022-01-30,27.914400100708008
2022-01-31,27.914400100708008
2022-02-01,27.73979949951172
2022-02-02,27.76753807067871
2022-02-03,27.95199966430664
2022-02-04,27.95992088317871
2022-02-05,27.951099395751953
2022-02-06,27.951099395751953
2022-02-07,27.951099395751953
2022-02-08,27.875600814819336
2022-02-09,27.887338638305664
2022-02-10,27.725923538208008
2022-02-11,27.850400924682617
2022-02-12,27.835599899291992
2022-02-13,27.835599899291992
2022-02-14,27.835599899291992
2022-02-15,27.609899520874023
2022-02-16,27.61240005493164
2022-02-17,27.560762405395508
2022-02-18,27.64579963684082
2022-02-19,27.58304214477539
2022-02-20,27.58304214477539
2022-02-21,27.58304214477539
2022-02-22,27.63010025024414
2022-02-23,27.579999923706055
2022-02-24,27.414899826049805
2022-02-25,27.49329948425293
2022-02-26,27.500301361083984
2022-02-27,27.500301361083984
2022-02-28,27.500301361083984
2022-03-01,27.48259925842285
2022-03-02,27.515499114990234
2022-03-03,27.650999069213867
2022-03-04,27.556100845336914
2022-03-05,27.705299377441406
2022-03-06,27.705299377441406
2022-03-07,27.705299377441406
2022-03-08,27.936500549316406
2022-03-09,27.974149703979492
2022-03-10,27.56719970703125
2022-03-11,27.407699584960938
2022-03-12,27.274700164794922
2022-03-13,27.274700164794922
2022-03-14,27.274700164794922
2022-03-15,27.187999725341797
2022-03-16,27.168550491333008
2022-03-17,27.12030029296875
2022-03-18,26.99489974975586
2022-03-19,26.825700759887695
2022-03-20,26.825700759887695
