Price,Open
Ticker,EURBRL=X
2022-01-01,6.281700134277344
2022-01-02,6.281700134277344
2022-01-03,6.281700134277344
2022-01-04,6.419300079345703
2022-01-05,6.398900032043457
2022-01-06,6.454800128936768
2022-01-07,6.415999889373779
2022-01-08,6.405900001525879
2022-01-09,6.405900001525879
2022-01-10,6.405900001525879
2022-01-11,6.413700103759766
2022-01-12,6.328100204467773
2022-01-13,6.329500198364258
2022-01-14,6.328999996185303
2022-01-15,6.306600093841553
2022-01-16,6.306600093841553
2022-01-17,6.306600093841553
2022-01-18,6.291399955749512
2022-01-19,6.3003997802734375
2022-01-20,6.166900157928467
2022-01-21,6.128799915313721
2022-01-22,6.187300205230713
2022-01-23,6.187300205230713
2022-01-24,6.187300205230713
2022-01-25,6.208099842071533
2022-01-26,6.151199817657471
2022-01-27,6.1041998863220215
2022-01-28,6.0218000411987305
2022-01-29,5.9980998039245605
2022-01-30,5.9980998039245605
2022-01-31,5.9980998039245605
2022-02-01,5.964900016784668
2022-02-02,5.933199882507324
2022-02-03,5.941299915313721
2022-02-04,6.037899971008301
2022-02-05,6.0960001945495605
2022-02-06,6.0960001945495605
2022-02-07,6.0960001945495605
2022-02-08,6.019199848175049
2022-02-09,6.003200054168701
2022-02-10,5.975599765777588
2022-02-11,5.987199783325195
2022-02-12,5.957399845123291
2022-02-13,5.957399845123291
2022-02-14,5.957399845123291
2022-02-15,5.892499923706055
2022-02-16,5.885700225830078
2022-02-17,5.840099811553955
2022-02-18,5.873799800872803
2022-02-19,5.814899921417236
2022-02-20,5.814899921417236
2022-02-21,5.814899921417236
2022-02-22,5.768199920654297
2022-02-23,5.729100227355957
2022-02-24,5.6585001945495605
2022-02-25,5.728300094604492
2022-02-26,5.814000129699707
2022-02-27,5.814000129699707
2022-02-28,5.814000129699707
2022-03-01,5.781000137329102
2022-03-02,5.73859977722168
2022-03-03,5.662600040435791
2022-03-04,5.562900066375732
2022-03-05,5.4984002113342285
2022-03-06,5.4984002113342285
2022-03-07,5.4984002113342285
2022-03-08,5.548099994659424
2022-03-09,5.5117998123168945
2022-03-10,5.5467000007629395
2022-03-11,5.513700008392334
2022-03-12,5.533299922943115
2022-03-13,5.533299922943115
2022-03-14,5.533299922943115
2022-03-15,5.604000091552734
2022-03-16,5.661600112915039
2022-03-17,5.593900203704834
2022-03-18,5.594200134277344
2022-03-19,5.55109977722168
2022-03-20,5.55109977722168
2022-03-21,5.55109977722168
2022-03-22,5.433700084686279
2022-03-23,5.410200119018555
2022-03-24,5.307700157165527
2022-03-25,5.308700084686279
2022-03-26,5.2967000007629395
2022-03-27,5.2967000007629395
2022-03-28,5.2967000007629395
2022-03-29,5.236299991607666
2022-03-30,5.2718000411987305
2022-03-31,5.321800231933594
2022-04-01,5.241700172424316
2022-04-02,5.146200180053711
2022-04-03,5.146200180053711
2022-04-04,5.146200180053711
2022-04-05,5.0395002365112305
2022-04-06,5.068399906158447
2022-04-07,5.138000011444092
2022-04-08,5.157199859619141
2022-04-09,5.104899883270264
2022-04-10,5.104899883270264
2022-04-11,5.104899883270264
2022-04-12,5.105100154876709
2022-04-13,5.058300018310547
2022-04-14,5.109300136566162
2022-04-15,5.091400146484375
2022-04-16,5.086999893188477
2022-04-17,5.086999893188477
2022-04-18,5.086999893188477
2022-04-19,5.091400146484375
2022-04-20,5.032599925994873
2022-04-21,5.011300086975098
2022-04-22,5.00629997253418
2022-04-23,5.172100067138672
2022-04-24,5.172100067138672
2022-04-25,5.172100067138672
2022-04-26,5.223400115966797
2022-04-27,5.3155999183654785
2022-04-28,5.235199928283691
2022-04-29,5.185400009155273
2022-04-30,5.19290018081665
2022-05-01,5.19290018081665
2022-05-02,5.19290018081665
2022-05-03,5.34250020980835
2022-05-04,5.217599868774414
2022-05-05,5.221099853515625
2022-05-06,5.297299861907959
2022-05-07,5.355800151824951
2022-05-08,5.355800151824951
2022-05-09,5.355800151824951
2022-05-10,5.446400165557861
2022-05-11,5.399799823760986
2022-05-12,5.396299839019775
2022-05-13,5.3242998123168945
2022-05-14,5.26609992980957
2022-05-15,5.26609992980957
2022-05-16,5.26609992980957
2022-05-17,5.279799938201904
2022-05-18,5.207699775695801
2022-05-19,5.198299884796143
2022-05-20,5.215000152587891
2022-05-21,5.149899959564209
2022-05-22,5.149899959564209
2022-05-23,5.149899959564209
2022-05-24,5.137700080871582
2022-05-25,5.167699813842773
2022-05-26,5.151400089263916
2022-05-27,5.117499828338623
2022-05-28,5.0782999992370605
2022-05-29,5.0782999992370605
2022-05-30,5.0782999992370605
2022-05-31,5.115900039672852
2022-06-01,5.073299884796143
2022-06-02,5.125500202178955
2022-06-03,5.1269001960754395
2022-06-04,5.127299785614014
2022-06-05,5.127299785614014
2022-06-06,5.127299785614014
2022-06-07,5.123199939727783
2022-06-08,5.208700180053711
2022-06-09,5.2459001541137695
2022-06-10,5.204400062561035
2022-06-11,5.170899868011475
2022-06-12,5.170899868011475
2022-06-13,5.170899868011475
2022-06-14,5.321300029754639
2022-06-15,5.339000225067139
2022-06-16,5.283699989318848
2022-06-17,5.327499866485596
2022-06-18,5.407100200653076
2022-06-19,5.407100200653076
2022-06-20,5.407100200653076
2022-06-21,5.453100204467773
2022-06-22,5.393199920654297
2022-06-23,5.485599994659424
2022-06-24,5.507199764251709
2022-06-25,5.496099948883057
2022-06-26,5.496099948883057
2022-06-27,5.496099948883057
2022-06-28,5.540599822998047
2022-06-29,5.53849983215332
2022-06-30,5.408199787139893
2022-07-01,5.499899864196777
2022-07-02,5.556700229644775
2022-07-03,5.556700229644775
2022-07-04,5.556700229644775
2022-07-05,5.55709981918335
2022-07-06,5.519800186157227
2022-07-07,5.524099826812744
2022-07-08,5.426700115203857
2022-07-09,5.388899803161621
2022-07-10,5.388899803161621
2022-07-11,5.388899803161621
2022-07-12,5.4019999504089355
2022-07-13,5.452199935913086
2022-07-14,5.409200191497803
2022-07-15,5.434500217437744
2022-07-16,5.430799961090088
2022-07-17,5.430799961090088
2022-07-18,5.430799961090088
2022-07-19,5.512400150299072
2022-07-20,5.536399841308594
2022-07-21,5.566400051116943
2022-07-22,5.615099906921387
2022-07-23,5.568999767303467
2022-07-24,5.568999767303467
2022-07-25,5.568999767303467
2022-07-26,5.474699974060059
2022-07-27,5.418600082397461
2022-07-28,5.349299907684326
2022-07-29,5.281199932098389
2022-07-30,5.284200191497803
2022-07-31,5.284200191497803
2022-08-01,5.284200191497803
2022-08-02,5.3190999031066895
2022-08-03,5.358799934387207
2022-08-04,5.364500045776367
2022-08-05,5.334799766540527
2022-08-06,5.255499839782715
2022-08-07,5.255499839782715
2022-08-08,5.255499839782715
2022-08-09,5.209199905395508
2022-08-10,5.227499961853027
2022-08-11,5.242800235748291
2022-08-12,5.3231000900268555
2022-08-13,5.200200080871582
2022-08-14,5.200200080871582
2022-08-15,5.200200080871582
