Price,Open
Ticker,BRLMXN=X
2022-01-01,3.6586999893188477
2022-01-02,3.6586999893188477
2022-01-03,3.6586999893188477
2022-01-04,3.6059000492095947
2022-01-05,3.615499973297119
2022-01-06,3.602799892425537
2022-01-07,3.6064000129699707
2022-01-08,3.6150999069213867
2022-01-09,3.6150999069213867
2022-01-10,3.6150999069213867
2022-01-11,3.5952000617980957
2022-01-12,3.6598000526428223
2022-01-13,3.6779000759124756
2022-01-14,3.676800012588501
2022-01-15,3.6677000522613525
2022-01-16,3.6677000522613525
2022-01-17,3.6677000522613525
2022-01-18,3.676300048828125
2022-01-19,3.6626999378204346
2022-01-20,3.770699977874756
2022-01-21,3.7857000827789307
2022-01-22,3.7441999912261963
2022-01-23,3.7441999912261963
2022-01-24,3.7441999912261963
2022-01-25,3.7479000091552734
2022-01-26,3.7841999530792236
2022-01-27,3.812999963760376
2022-01-28,3.8396999835968018
2022-01-29,3.8738999366760254
2022-01-30,3.8738999366760254
2022-01-31,3.8738999366760254
2022-02-01,3.889400005340576
2022-02-02,3.900399923324585
2022-02-03,3.914400100708008
2022-02-04,3.8907999992370605
2022-02-05,3.879699945449829
2022-02-06,3.879699945449829
2022-02-07,3.879699945449829
2022-02-08,3.910599946975708
2022-02-09,3.914599895477295
2022-02-10,3.910957098007202
2022-02-11,3.914400100708008
2022-02-12,3.908099889755249
2022-02-13,3.908099889755249
2022-02-14,3.908099889755249
2022-02-15,3.9110000133514404
2022-02-16,3.9519999027252197
2022-02-17,3.9491000175476074
2022-02-18,3.924999952316284
2022-02-19,3.9481000900268555
2022-02-20,3.9481000900268555
2022-02-21,3.9481000900268555
2022-02-22,3.981300115585327
2022-02-23,4.010499954223633
2022-02-24,4.0391998291015625
2022-02-25,4.01230001449585
2022-02-26,3.988100051879883
2022-02-27,3.988100051879883
2022-02-28,3.988100051879883
2022-03-01,3.9665000438690186
2022-03-02,3.998800039291382
2022-03-03,4.046999931335449
2022-03-04,4.100200176239014
2022-03-05,4.141300201416016
2022-03-06,4.141300201416016
2022-03-07,4.141300201416016
2022-03-08,4.166500091552734
2022-03-09,4.218999862670898
2022-03-10,4.1697998046875
2022-03-11,4.173399925231934
2022-03-12,4.117599964141846
2022-03-13,4.117599964141846
2022-03-14,4.117599964141846
2022-03-15,4.078700065612793
2022-03-16,4.031899929046631
2022-03-17,4.064000129699707
2022-03-18,4.069399833679199
2022-03-19,4.0594000816345215
2022-03-20,4.0594000816345215
2022-03-21,4.0594000816345215
2022-03-22,4.128300189971924
2022-03-23,4.1280999183654785
2022-03-24,4.189599990844727
2022-03-25,4.158400058746338
2022-03-26,4.2266998291015625
2022-03-27,4.2266998291015625
2022-03-28,4.2266998291015625
2022-03-29,4.215400218963623
2022-03-30,4.196700096130371
2022-03-31,4.164599895477295
2022-04-01,4.192299842834473
2022-04-02,4.263800144195557
2022-04-03,4.263800144195557
2022-04-04,4.263800144195557
2022-04-05,4.310299873352051
2022-04-06,4.294300079345703
2022-04-07,4.273200035095215
2022-04-08,4.2342000007629395
2022-04-09,4.2718000411987305
2022-04-10,4.2718000411987305
2022-04-11,4.2718000411987305
2022-04-12,4.246699810028076
2022-04-13,4.2357001304626465
2022-04-14,4.210999965667725
2022-04-15,4.2434000968933105
2022-04-16,4.247399806976318
2022-04-17,4.247399806976318
2022-04-18,4.247399806976318
2022-04-19,4.25540018081665
2022-04-20,4.288899898529053
2022-04-21,4.3221001625061035
2022-04-22,4.365900039672852
2022-04-23,4.220900058746338
2022-04-24,4.220900058746338
2022-04-25,4.220900058746338
2022-04-26,4.1458001136779785
2022-04-27,4.076900005340576
2022-04-28,4.104800224304199
2022-04-29,4.138899803161621
2022-04-30,4.105299949645996
2022-05-01,4.105299949645996
2022-05-02,4.105299949645996
2022-05-03,4.019599914550781
2022-05-04,4.087900161743164
2022-05-05,4.072199821472168
2022-05-06,4.017399787902832
2022-05-07,3.974100112915039
2022-05-08,3.974100112915039
2022-05-09,3.974100112915039
2022-05-10,3.9442999362945557
2022-05-11,3.9684441089630127
2022-05-12,3.953200101852417
2022-05-13,3.9321999549865723
2022-05-14,3.9691998958587646
2022-05-15,3.9691998958587646
