Price,Open
Ticker,USDMXN=X
2022-01-01,20.481599807739258
2022-01-02,20.481599807739258
2022-01-03,20.481599807739258
2022-01-04,20.49839973449707
2022-01-05,20.522300720214844
2022-01-06,20.57084083557129
2022-01-07,20.505599975585938
2022-01-08,20.39069938659668
2022-01-09,20.39069938659668
2022-01-10,20.39069938659668
2022-01-11,20.368940353393555
2022-01-12,20.387100219726562
2022-01-13,20.360700607299805
2022-01-14,20.324499130249023
2022-01-15,20.301000595092773
2022-01-16,20.301000595092773
2022-01-17,20.301000595092773
2022-01-18,20.29129981994629
2022-01-19,20.396499633789062
2022-01-20,20.50200080871582
2022-01-21,20.522319793701172
2022-01-22,20.451370239257812
2022-01-23,20.451370239257812
2022-01-24,20.451370239257812
2022-01-25,20.572900772094727
2022-01-26,20.607620239257812
2022-01-27,20.713130950927734
2022-01-28,20.766660690307617
2022-01-29,20.830400466918945
2022-01-30,20.830400466918945
2022-01-31,20.830400466918945
2022-02-01,20.625900268554688
2022-02-02,20.53339958190918
2022-02-03,20.60856056213379
2022-02-04,20.565919876098633
2022-02-05,20.65570068359375
2022-02-06,20.65570068359375
2022-02-07,20.65570068359375
2022-02-08,20.580299377441406
2022-02-09,20.58489990234375
2022-02-10,20.487239837646484
2022-02-11,20.5585994720459
2022-02-12,20.514549255371094
2022-02-13,20.514549255371094
2022-02-14,20.514549255371094
2022-02-15,20.392000198364258
2022-02-16,20.384599685668945
2022-02-17,20.292299270629883
2022-02-18,20.307050704956055
2022-02-19,20.29450035095215
2022-02-20,20.29450035095215
2022-02-21,20.29450035095215
2022-02-22,20.325199127197266
2022-02-23,20.281700134277344
2022-02-24,20.239599227905273
2022-02-25,20.561859130859375
2022-02-26,20.569950103759766
2022-02-27,20.569950103759766
2022-02-28,20.569950103759766
2022-03-01,20.46339988708496
2022-03-02,20.629499435424805
2022-03-03,20.642160415649414
2022-03-04,20.628599166870117
2022-03-05,20.971519470214844
2022-03-06,20.971519470214844
2022-03-07,20.971519470214844
2022-03-08,21.30030059814453
2022-03-09,21.350990295410156
2022-03-10,20.90452003479004
2022-03-11,20.919069290161133
2022-03-12,20.902099609375
2022-03-13,20.902099609375
2022-03-14,20.902099609375
2022-03-15,20.89604949951172
2022-03-16,20.827909469604492
2022-03-17,20.638999938964844
2022-03-18,20.514110565185547
2022-03-19,20.385059356689453
2022-03-20,20.385059356689453
2022-03-21,20.385059356689453
2022-03-22,20.386089324951172
2022-03-23,20.267499923706055
2022-03-24,20.211299896240234
