DATE,BRLMXN,EURBRL,EURMXN,EURUSD,GBPBRL,GBPEUR,GBPMXN,GBPUSD,USDBRL,USDMXN
2025-03-20,3.5453999042510986,6.15763521194458,21.860700607299805,1.0911908149719238,7.336757183074951,1.1919000148773193,26.065200805664062,1.3010668754577637,5.648099899291992,20.0231990814209
2025-03-21,3.548099994659424,6.15763521194458,21.862499237060547,1.0856702327728271,7.357732772827148,1.194309949874878,26.11549949645996,1.2966468334197998,5.673900127410889,20.127500534057617
2025-03-22,3.526599884033203,6.199627876281738,21.899499893188477,1.0835762023925781,7.405166149139404,1.1927000284194946,26.119699478149414,1.2925240993499756,5.729599952697754,20.21017074584961
2025-03-23,3.526599884033203,6.199627876281738,21.899499893188477,1.0835762023925781,7.405166149139404,1.1927000284194946,26.119699478149414,1.2925240993499756,5.729599952697754,20.21017074584961
2025-03-24,3.526599884033203,6.199627876281738,21.899499893188477,1.0835762023925781,7.405166149139404,1.1927000284194946,26.119699478149414,1.2925240993499756,5.729599952697754,20.21017074584961
2025-03-25,3.477299928665161,6.21504020690918,21.645099639892578,1.0803569555282593,7.442654132843018,1.1962000131607056,25.89299964904785,1.292290210723877,5.760799884796143,20.037870407104492
2025-03-26,3.5148000717163086,6.142506122589111,21.622900009155273,1.0787487030029297,7.369196891784668,1.19992995262146,25.946279525756836,1.2945318222045898,5.698400020599365,20.031999588012695
2025-03-27,3.530600070953369,6.15763521194458,21.758699417114258,1.0742061138153076,7.3800740242004395,1.1987500190734863,26.084400177001953,1.2877304553985596,5.733500003814697,20.257049560546875
2025-03-28,3.533900022506714,6.188118934631348,21.916900634765625,1.080100178718567,7.431228160858154,1.1990400552749634,26.28030014038086,1.2951186895370483,5.739299774169922,20.281999588012695
2025-03-29,3.5399999618530273,6.222774982452393,22.060100555419922,1.082391619682312,7.445610046386719,1.1952600479125977,26.368499755859375,1.2939958572387695,5.7581000328063965,20.380090713500977
2025-03-30,3.5399999618530273,6.222774982452393,22.060100555419922,1.082391619682312,7.445610046386719,1.1952600479125977,26.368499755859375,1.2939958572387695,5.7581000328063965,20.380090713500977
2025-03-31,3.5399999618530273,6.222774982452393,22.060100555419922,1.082391619682312,7.445610046386719,1.1952600479125977,26.368499755859375,1.2939958572387695,5.7581000328063965,20.380090713500977
2025-04-01,3.5896999835968018,6.161428928375244,22.14620018005371,1.0818880796432495,7.364184856414795,1.1942100524902344,26.449499130249023,1.2919896841049194,5.698400020599365,20.474029541015625
2025-04-02,3.5768001079559326,6.123699188232422,21.947900772094727,1.0795987844467163,7.341522216796875,1.196969985961914,26.272600173950195,1.292240023612976,5.681300163269043,20.328340530395508
2025-04-03,3.5773000717163086,6.169031143188477,22.099599838256836,1.090869426727295,7.388007164001465,1.1962699890136719,26.443605422973633,1.3044782876968384,5.663700103759766,20.25830078125
2025-04-04,3.539599895477295,6.211180210113525,22.02869987487793,1.1043744087219238,7.368558883666992,1.184999942779541,26.095317840576172,1.3090033531188965,5.6305999755859375,19.93221092224121
2025-04-05,3.5297999382019043,6.406149864196777,22.642799377441406,1.098454475402832,7.542603015899658,1.1751899719238281,26.629100799560547,1.2912389039993286,5.840030193328857,20.621700286865234
2025-04-06,3.5297999382019043,6.406149864196777,22.642799377441406,1.098454475402832,7.542603015899658,1.1751899719238281,26.629100799560547,1.2912389039993286,5.840030193328857,20.621700286865234
2025-04-07,3.5297999382019043,6.406149864196777,22.642799377441406,1.098454475402832,7.542603015899658,1.1751899719238281,26.629100799560547,1.2912389039993286,5.840030193328857,20.621700286865234
2025-04-08,3.499000072479248,6.451612949371338,22.616500854492188,1.0915361642837524,7.533980846405029,1.166509985923767,26.379409790039062,1.2738852500915527,5.913599967956543,20.696550369262695
2025-04-09,3.4647998809814453,6.591958045959473,22.886199951171875,1.0980443954467773,7.691068172454834,1.164620041847229,26.656099319458008,1.278756022453308,6.013299942016602,20.836240768432617
2025-04-10,3.493499994277954,6.36942720413208,22.269800186157227,1.0952062606811523,7.457121849060059,1.1710200309753418,26.078500747680664,1.2826762199401855,5.8180999755859375,20.33354949951172
2025-04-11,3.498199939727783,6.618134021759033,23.192899703979492,1.1257838010787964,7.633587837219238,1.1539299488067627,26.759849548339844,1.2994269132614136,5.884300231933594,20.594459533691406
2025-04-12,3.4558000564575195,6.64451789855957,23.001300811767578,1.1343141794204712,7.662835121154785,1.1534299850463867,26.522350311279297,1.309088945388794,5.864200115203857,20.276779174804688
2025-04-13,3.4558000564575195,6.64451789855957,23.001300811767578,1.1343141794204712,7.662835121154785,1.1534299850463867,26.522350311279297,1.309088945388794,5.864200115203857,20.276779174804688
2025-04-14,3.4558000564575195,6.64451789855957,23.001300811767578,1.1343141794204712,7.662835121154785,1.1534299850463867,26.522350311279297,1.309088945388794,5.864200115203857,20.276779174804688
2025-04-15,3.428999900817871,6.63129997253418,22.76300048828125,1.1339668035507202,7.69822883605957,1.1615999937057495,26.451332092285156,1.3173494338989258,5.8541998863220215,20.07990074157715
2025-04-16,3.4173998832702637,6.64451789855957,22.728599548339844,1.1292672157287598,7.782101154327393,1.1715199947357178,26.62660026550293,1.3231889009475708,5.8846001625061035,20.125429153442383
2025-04-17,3.3961000442504883,6.675567150115967,22.706499099731445,1.1396790742874146,7.7459330558776855,1.1611599922180176,26.35525894165039,1.323328971862793,5.8653998374938965,19.915300369262695
2025-04-18,3.393199920654297,6.680027008056641,22.693599700927734,1.1512778997421265,7.769466876983643,1.1620700359344482,26.356660842895508,1.3381506204605103,5.8069000244140625,19.70330047607422
2025-04-19,3.393199920654297,6.680027008056641,22.693599700927734,1.1512778997421265,7.769466876983643,1.1620700359344482,26.356660842895508,1.3381506204605103,5.8069000244140625,19.70330047607422
2025-04-20,3.393199920654297,6.680027008056641,22.693599700927734,1.1512778997421265,7.769466876983643,1.1620700359344482,26.356660842895508,1.3381506204605103,5.8069000244140625,19.70330047607422
2025-04-21,3.393199920654297,6.680027008056641,22.693599700927734,1.1512778997421265,7.769466876983643,1.1620700359344482,26.356660842895508,1.3381506204605103,5.8069000244140625,19.70330047607422
2025-04-22,3.393199920654297,6.680027008056641,22.693599700927734,1.1512778997421265,7.769466876983643,1.1620700359344482,26.356660842895508,1.3381506204605103,5.8069000244140625,19.70330047607422
2025-04-23,3.4289000034332275,6.489293098449707,22.263200759887695,1.1351252794265747,7.592551231384277,1.1691999435424805,26.033899307250977,1.327316164970398,5.719900131225586,19.615190505981445
2025-04-24,3.4388999938964844,6.451612949371338,22.23240089416504,1.132733702659607,7.563517093658447,1.1709500551223755,26.033000946044922,1.3265414237976074,5.703400135040283,19.624399185180664
2025-04-25,3.4486000537872314,6.451612949371338,22.28820037841797,1.1371906995773315,7.568943023681641,1.1718300580978394,26.121009826660156,1.332746982574463,5.678699970245361,19.600000381469727
2025-04-26,3.4344000816345215,6.447453022003174,22.163299560546875,1.1343141794204712,7.55286979675293,1.171589970588684,25.962900161743164,1.3290096521377563,5.684700012207031,19.535160064697266
2025-04-27,3.4344000816345215,6.447453022003174,22.163299560546875,1.1343141794204712,7.55286979675293,1.171589970588684,25.962900161743164,1.3290096521377563,5.684700012207031,19.535160064697266
2025-04-28,3.4344000816345215,6.447453022003174,22.163299560546875,1.1343141794204712,7.55286979675293,1.171589970588684,25.962900161743164,1.3290096521377563,5.684700012207031,19.535160064697266
2025-04-29,3.462399959564209,6.447453022003174,22.341800689697266,1.1409143209457397,7.587253093719482,1.1775699853897095,26.296911239624023,1.343508243560791,5.652900218963623,19.57309913635254
2025-04-30,3.4779000282287598,6.397953033447266,22.272199630737305,1.1389262676239014,7.5363969802856445,1.1774300336837769,26.209754943847656,1.3412736654281616,5.619999885559082,19.540199279785156
2025-05-01,3.4544999599456787,6.422607898712158,22.202800750732422,1.1324899196624756,7.55286979675293,1.176419973373413,26.105224609375,1.3321610689163208,5.672900199890137,19.589000701904297
2025-05-02,3.450700044631958,6.4102559089660645,22.14080047607422,1.1296498775482178,7.535795211791992,1.1760599613189697,26.041000366210938,1.3286564350128174,5.67710018157959,19.600889205932617
2025-05-03,3.458899974822998,6.4020490646362305,22.20330047607422,1.1323232650756836,7.513147830963135,1.1720199584960938,26.024499893188477,1.327087163925171,5.666900157928467,19.610090255737305
2025-05-04,3.458899974822998,6.4020490646362305,22.20330047607422,1.1323232650756836,7.513147830963135,1.1720199584960938,26.024499893188477,1.327087163925171,5.666900157928467,19.610090255737305
2025-05-05,3.458899974822998,6.4020490646362305,22.20330047607422,1.1323232650756836,7.513147830963135,1.1720199584960938,26.024499893188477,1.327087163925171,5.666900157928467,19.610090255737305
2025-05-06,3.45989990234375,6.422607898712158,22.265399932861328,1.1313369274139404,7.5572829246521,1.1748700141906738,26.16069984436035,1.3290272951126099,5.686299800872803,19.673200607299805
2025-05-07,3.4363999366760254,6.472492218017578,22.273099899291992,1.1342755556106567,7.621951103210449,1.1773600578308105,26.225299835205078,1.335309624671936,5.712800025939941,19.644620895385742
2025-05-08,3.4102001190185547,6.485084056854248,22.156400680541992,1.1306205987930298,7.621951103210449,1.175510048866272,26.037307739257812,1.3291332721710205,5.74459981918335,19.60308074951172
2025-05-09,3.4465999603271484,6.353240013122559,21.924400329589844,1.122422695159912,7.490636825561523,1.179069995880127,25.85420036315918,1.324082374572754,5.661600112915039,19.518699645996094
2025-05-10,3.4398999214172363,6.3371357917785645,21.826799392700195,1.12296462059021,7.504251003265381,1.1832599639892578,25.809627532958984,1.3284798860549927,5.648200035095215,19.441640853881836
2025-05-11,3.4398999214172363,6.3371357917785645,21.826799392700195,1.12296462059021,7.504251003265381,1.1832599639892578,25.809627532958984,1.3284798860549927,5.648200035095215,19.441640853881836
2025-05-12,3.4398999214172363,6.3371357917785645,21.826799392700195,1.12296462059021,7.504251003265381,1.1832599639892578,25.809627532958984,1.3284798860549927,5.648200035095215,19.441640853881836
2025-05-13,3.4575130939483643,6.281406879425049,21.76919937133789,1.1095577478408813,7.457121849060059,1.1875499486923218,25.854848861694336,1.3178355693817139,5.6697998046875,19.60740089416504
